network_name,child,parent,flow_ha,child_type,parent_type,child_id,parent_id
Subarea1,c_126017,c_126018,1.8300000000000016,c,c,126017,126018
Subarea1,c_126310,c_126605,4.410000000000004,c,c,126310,126605
Subarea1,c_126313,c_126018,3.850000000000003,c,c,126313,126018
Subarea1,p_108191,c_119844,122.74000000000005,p,c,108191,119844
Subarea1,p_108207,c_119843,0.1,p,c,108207,119843
Subarea1,p_108208,c_119843,0.3,p,c,108208,119843
Subarea1,p_108209,c_120138,0.03,p,c,108209,120138
Subarea1,p_108251,c_120138,0.53,p,c,108251,120138
Subarea1,p_111923,c_125428,0.01,p,c,111923,125428
Subarea1,p_112111,c_125723,0.01,p,c,112111,125723
Subarea1,p_112353,c_126319,0.09,p,c,112353,126319
Subarea1,p_112757,c_126609,0.29,p,c,112757,126609
Subarea1,p_113288,c_126605,37.53,p,c,113288,126605
Subarea1,p_113347,c_127488,0.01,p,c,113347,127488
Subarea1,p_113592,c_126319,1037.9399999999998,p,c,113592,126319
Subarea1,c_119843,p_109150,3.6000000000000028,c,p,119843,109150
Subarea1,c_119844,p_109150,125.22000000000006,c,p,119844,109150
Subarea1,c_120138,p_109150,2.6400000000000015,c,p,120138,109150
Subarea1,c_120139,p_109150,1.6100000000000014,c,p,120139,109150
Subarea1,c_120434,p_109150,2.710000000000002,c,p,120434,109150
Subarea1,c_120729,p_109150,2.6700000000000026,c,p,120729,109150
Subarea1,c_121023,c_121318,3.810000000000003,c,c,121023,121318
Subarea1,c_121024,p_109150,1.3000000000000012,c,p,121024,109150
Subarea1,c_121025,p_109150,1.3500000000000012,c,p,121025,109150
Subarea1,c_121319,c_121318,1.6200000000000014,c,c,121319,121318
Subarea1,c_121320,p_109150,1.5600000000000014,c,p,121320,109150
Subarea1,c_125140,c_125139,1.5200000000000014,c,c,125140,125139
Subarea1,c_125428,p_114039,3.2600000000000025,c,p,125428,114039
Subarea1,c_125433,p_114039,1.6400000000000017,c,p,125433,114039
Subarea1,c_125434,c_125139,1.6000000000000014,c,c,125434,125139
Subarea1,c_125723,p_114039,4.240000000000004,c,p,125723,114039
Subarea1,c_125726,p_114039,2.0900000000000016,c,p,125726,114039
Subarea1,c_125729,p_114039,1.8400000000000016,c,p,125729,114039
Subarea1,c_126018,p_114039,8.180000000000007,c,p,126018,114039
Subarea1,c_126314,p_114039,3.0400000000000027,c,p,126314,114039
Subarea1,c_126319,p_114039,1039.3999999999999,c,p,126319,114039
Subarea1,c_126605,p_114039,44.89000000000001,c,p,126605,114039
Subarea1,c_126609,p_114039,2.450000000000002,c,p,126609,114039
Subarea1,c_126899,p_114039,1.8000000000000016,c,p,126899,114039
Subarea1,c_127488,p_114039,2.700000000000002,c,p,127488,114039
Subarea1,p_109133,c_121318,7.12,p,c,109133,121318
Subarea1,p_112975,c_125139,17.28,p,c,112975,125139
Subarea1,c_121318,c_121613,13.720000000000006,c,c,121318,121613
Subarea1,c_125139,c_124844,21.790000000000006,c,c,125139,124844
Subarea1,p_109150,c_121613,157.83000000000013,p,c,109150,121613
Subarea1,p_109215,c_121613,0.12,p,c,109215,121613
Subarea1,p_109219,c_121613,0.01,p,c,109219,121613
Subarea1,p_109240,c_121613,0.01,p,c,109240,121613
Subarea1,p_114039,c_124844,1323.24,p,c,114039,124844
Subarea1,c_121613,p_111194,174.8200000000001,c,p,121613,111194
Subarea1,c_123669,p_111194,2.370000000000002,c,p,123669,111194
Subarea1,c_124844,p_111604,1346.85,c,p,124844,111604
Subarea1,p_111194,c_124551,198.1400000000001,p,c,111194,124551
Subarea1,p_111540,c_124551,1.54,p,c,111540,124551
Subarea1,p_111604,c_124551,1349.56,p,c,111604,124551
Subarea1,c_124551,p_111283,1550.67,c,p,124551,111283
Subarea2,c_83542,c_83543,2.8500000000000023,c,c,83542,83543
Subarea2,p_84163,c_83543,0.03,p,c,84163,83543
Subarea2,p_84208,c_83543,0.53,p,c,84208,83543
Subarea2,p_84211,c_83543,0.03,p,c,84211,83543
Subarea2,p_84239,c_83543,0.01,p,c,84239,83543
Subarea2,p_84280,c_83543,0.23,p,c,84280,83543
Subarea2,c_83543,p_84762,4.690000000000003,c,p,83543,84762
Subarea2,p_84346,c_83841,0.32,p,c,84346,83841
Subarea2,c_83841,c_84136,2.1700000000000017,c,c,83841,84136
Subarea2,c_83842,c_83843,1.9400000000000015,c,c,83842,83843
Subarea2,p_84625,c_84136,0.62,p,c,84625,84136
Subarea2,p_84762,c_84430,18.200000000000003,p,c,84762,84430
Subarea2,p_84767,c_84430,0.64,p,c,84767,84430
Subarea2,p_84782,c_84430,0.01,p,c,84782,84430
Subarea2,p_84811,c_84430,0.11,p,c,84811,84430
Subarea2,p_84861,c_84430,0.71,p,c,84861,84430
Subarea2,c_83843,c_84138,3.3400000000000025,c,c,83843,84138
Subarea2,c_84136,c_84431,5.400000000000004,c,c,84136,84431
Subarea2,c_84430,c_84431,21.910000000000007,c,c,84430,84431
Subarea2,p_84627,c_84138,4.94,p,c,84627,84138
Subarea2,c_84138,c_84433,9.810000000000004,c,c,84138,84433
Subarea2,c_84431,c_84432,31.310000000000016,c,c,84431,84432
Subarea2,p_84660,c_84433,0.08,p,c,84660,84433
Subarea2,p_84753,c_84433,0.01,p,c,84753,84433
Subarea2,p_84760,c_84433,0.01,p,c,84760,84433
Subarea2,p_84788,c_84433,0.13,p,c,84788,84433
Subarea2,c_84432,p_85049,34.81000000000002,c,p,84432,85049
Subarea2,c_84433,p_85049,12.800000000000008,c,p,84433,85049
Subarea2,p_84992,c_85022,0.01,p,c,84992,85022
Subarea2,p_85049,c_85022,52.39000000000003,p,c,85049,85022
Subarea2,p_85076,c_85022,0.39,p,c,85076,85022
Subarea2,c_85022,p_85462,54.30000000000003,c,p,85022,85462
Subarea2,p_84868,c_84731,0.29,p,c,84868,84731
Subarea2,p_85137,c_85318,0.01,p,c,85137,85318
Subarea2,p_85476,c_85909,0.01,p,c,85476,85909
Subarea2,p_85517,c_85909,0.06,p,c,85517,85909
Subarea2,c_84731,c_85026,2.290000000000002,c,c,84731,85026
Subarea2,c_85318,c_85319,1.160000000000001,c,c,85318,85319
Subarea2,c_85909,p_85703,1.9300000000000017,c,p,85909,85703
Subarea2,p_84967,c_85026,0.11,p,c,84967,85026
Subarea2,p_85127,c_85024,3.99,p,c,85127,85024
Subarea2,p_85202,c_85319,0.22,p,c,85202,85319
Subarea2,p_85244,c_85319,0.01,p,c,85244,85319
Subarea2,p_85462,c_85319,73.96000000000004,p,c,85462,85319
Subarea2,c_85024,p_85308,6.440000000000002,c,p,85024,85308
Subarea2,c_85025,p_85308,2.9200000000000026,c,p,85025,85308
Subarea2,c_85026,c_85027,5.590000000000005,c,c,85026,85027
Subarea2,c_85319,p_85308,76.73000000000003,c,p,85319,85308
Subarea2,p_85213,c_85027,1.38,p,c,85213,85027
Subarea2,p_85703,c_85616,14.540000000000001,p,c,85703,85616
Subarea2,c_85027,c_85028,9.940000000000008,c,c,85027,85028
Subarea2,c_85616,c_85617,15.720000000000002,c,c,85616,85617
Subarea2,p_84825,c_84734,0.17,p,c,84825,84734
Subarea2,p_85289,c_85617,0.23,p,c,85289,85617
Subarea2,p_85308,c_85617,94.87000000000003,p,c,85308,85617
Subarea2,c_84734,p_85465,2.0900000000000016,c,p,84734,85465
Subarea2,c_85028,p_85465,12.86000000000001,c,p,85028,85465
Subarea2,c_85029,p_85465,2.280000000000002,c,p,85029,85465
Subarea2,c_85323,c_85618,2.3900000000000023,c,c,85323,85618
Subarea2,c_85617,c_85618,113.62000000000003,c,c,85617,85618
Subarea2,p_85491,c_85912,0.01,p,c,85491,85912
Subarea2,p_85531,c_85912,0.06,p,c,85531,85912
Subarea2,p_85547,c_85912,0.08,p,c,85547,85912
Subarea2,p_85571,c_85618,1.38,p,c,85571,85618
Subarea2,p_85608,c_85912,0.05,p,c,85608,85912
Subarea2,c_85618,c_85619,119.43000000000004,c,c,85618,85619
Subarea2,c_85912,c_85913,3.000000000000002,c,c,85912,85913
Subarea2,c_86503,c_86208,1.180000000000001,c,c,86503,86208
Subarea2,p_85465,c_85619,25.84000000000001,p,c,85465,85619
Subarea2,p_85684,c_85913,0.65,p,c,85684,85913
Subarea2,p_86006,c_86504,0.02,p,c,86006,86504
Subarea2,c_85619,c_85620,147.37000000000006,c,c,85619,85620
Subarea2,c_85913,c_85914,6.6600000000000055,c,c,85913,85914
Subarea2,c_86208,c_86209,4.190000000000003,c,c,86208,86209
Subarea2,c_86504,c_86209,1.220000000000001,c,c,86504,86209
Subarea2,p_85564,c_85914,0.82,p,c,85564,85914
Subarea2,p_85708,c_86209,0.02,p,c,85708,86209
Subarea2,c_85620,c_85915,150.92000000000007,c,c,85620,85915
Subarea2,c_85621,c_85916,1.7200000000000015,c,c,85621,85916
Subarea2,c_85914,c_85915,10.300000000000008,c,c,85914,85915
Subarea2,c_86209,c_86210,6.530000000000005,c,c,86209,86210
Subarea2,c_86505,c_86210,1.7800000000000016,c,c,86505,86210
Subarea2,p_85733,c_85915,0.92,p,c,85733,85915
Subarea2,p_86088,c_86210,4.9,p,c,86088,86210
Subarea2,p_86098,c_86506,4.47,p,c,86098,86506
Subarea2,c_85915,p_85853,164.49000000000007,c,p,85915,85853
Subarea2,c_85916,c_85917,4.650000000000004,c,c,85916,85917
Subarea2,c_86210,p_85853,16.53000000000001,c,p,86210,85853
Subarea2,c_86506,p_85853,6.320000000000001,c,p,86506,85853
Subarea2,p_85586,c_85917,0.69,p,c,85586,85917
Subarea2,c_85917,c_85918,8.630000000000006,c,c,85917,85918
Subarea2,p_85853,c_86212,190.87000000000006,p,c,85853,86212
Subarea2,p_85856,c_86212,0.16,p,c,85856,86212
Subarea2,p_85873,c_86212,0.07,p,c,85873,86212
Subarea2,c_85918,c_86213,11.180000000000009,c,c,85918,86213
Subarea2,c_86212,c_86213,194.02000000000007,c,c,86212,86213
Subarea2,c_86213,c_86214,208.47000000000008,c,c,86213,86214
Subarea2,p_85751,c_86214,2.96,p,c,85751,86214
Subarea2,c_84736,c_84737,1.8800000000000017,c,c,84736,84737
Subarea2,c_86214,c_86509,213.2600000000001,c,c,86214,86509
Subarea2,c_86508,c_86509,1.100000000000001,c,c,86508,86509
Subarea2,p_84805,c_84737,0.23,p,c,84805,84737
Subarea2,c_84737,c_84738,5.3700000000000045,c,c,84737,84738
Subarea2,c_86509,c_86510,217.8400000000001,c,c,86509,86510
Subarea2,p_84802,c_84738,0.1,p,c,84802,84738
Subarea2,p_84815,c_84738,0.01,p,c,84815,84738
Subarea2,p_84844,c_84738,0.08,p,c,84844,84738
Subarea2,c_84443,c_84444,1.6200000000000014,c,c,84443,84444
Subarea2,c_84738,c_84739,7.880000000000006,c,c,84738,84739
Subarea2,c_86510,c_86511,218.9600000000001,c,c,86510,86511
Subarea2,p_84746,c_84444,0.29,p,c,84746,84444
Subarea2,p_86287,c_86806,0.32,p,c,86287,86806
Subarea2,p_86326,c_86805,2.43,p,c,86326,86805
Subarea2,c_84444,p_84818,3.590000000000003,c,p,84444,84818
Subarea2,c_84445,c_84446,1.2800000000000011,c,c,84445,84446
Subarea2,c_84739,c_84740,10.47000000000001,c,c,84739,84740
Subarea2,c_86511,p_86217,221.19000000000008,c,p,86511,86217
Subarea2,c_86805,p_86217,3.9500000000000015,c,p,86805,86217
Subarea2,c_86806,c_86807,1.8100000000000012,c,c,86806,86807
Subarea2,c_84446,c_84741,2.4300000000000024,c,c,84446,84741
Subarea2,c_84740,c_84741,13.290000000000012,c,c,84740,84741
Subarea2,c_86807,c_86808,2.990000000000002,c,c,86807,86808
Subarea2,p_84818,c_84741,6.950000000000003,p,c,84818,84741
Subarea2,p_86217,c_86808,233.18000000000006,p,c,86217,86808
Subarea2,p_86448,c_87104,2.19,p,c,86448,87104
Subarea2,p_86653,c_87104,3.23,p,c,86653,87104
Subarea2,c_84741,c_84742,25.980000000000018,c,c,84741,84742
Subarea2,c_86808,p_86265,237.27000000000007,c,p,86808,86265
Subarea2,c_87104,p_86265,7.070000000000002,c,p,87104,86265
Subarea2,p_84706,c_84449,0.18,p,c,84706,84449
Subarea2,p_85146,c_85331,0.01,p,c,85146,85331
Subarea2,p_85155,c_85330,0.01,p,c,85155,85330
Subarea2,p_85355,c_85330,0.45,p,c,85355,85330
Subarea2,p_86721,c_86516,9.86,p,c,86721,86516
Subarea2,c_84448,c_84743,1.9700000000000015,c,c,84448,84743
Subarea2,c_84449,c_84744,1.7200000000000013,c,c,84449,84744
Subarea2,c_84450,c_84745,1.110000000000001,c,c,84450,84745
Subarea2,c_84742,c_84743,29.25000000000002,c,c,84742,84743
Subarea2,c_85330,p_85704,2.570000000000002,c,p,85330,85704
Subarea2,c_85331,c_85332,2.570000000000002,c,c,85331,85332
Subarea2,c_86516,c_86221,11.430000000000001,c,c,86516,86221
Subarea2,p_85138,c_85332,0.01,p,c,85138,85332
Subarea2,p_85203,c_85037,0.47,p,c,85203,85037
Subarea2,p_85874,c_86221,0.01,p,c,85874,86221
Subarea2,p_86265,c_86221,260.26000000000005,p,c,86265,86221
Subarea2,c_84743,c_85038,33.880000000000024,c,c,84743,85038
Subarea2,c_84744,c_85039,4.550000000000004,c,c,84744,85039
Subarea2,c_84745,c_85040,2.240000000000002,c,c,84745,85040
Subarea2,c_85037,c_85038,1.8900000000000012,c,c,85037,85038
Subarea2,c_85332,c_85333,4.300000000000003,c,c,85332,85333
Subarea2,c_86221,c_86222,273.96000000000004,c,c,86221,86222
Subarea2,c_86517,c_86222,1.5900000000000014,c,c,86517,86222
Subarea2,p_85212,c_85334,0.03,p,c,85212,85334
Subarea2,p_85225,c_85333,0.02,p,c,85225,85333
Subarea2,p_85463,c_85629,1.64,p,c,85463,85629
Subarea2,p_85582,c_85629,1.87,p,c,85582,85629
Subarea2,p_85704,c_85038,37.51,p,c,85704,85038
Subarea2,p_85754,c_86222,0.09,p,c,85754,86222
Subarea2,p_85845,c_86222,0.15,p,c,85845,86222
Subarea2,p_86011,c_86222,5.25,p,c,86011,86222
Subarea2,c_85038,p_85472,76.25000000000003,c,p,85038,85472
Subarea2,c_85039,p_85472,8.240000000000007,c,p,85039,85472
Subarea2,c_85040,p_85472,5.980000000000006,c,p,85040,85472
Subarea2,c_85041,p_85472,3.570000000000003,c,p,85041,85472
Subarea2,c_85333,p_85472,5.860000000000005,c,p,85333,85472
Subarea2,c_85334,p_85472,2.460000000000002,c,p,85334,85472
Subarea2,c_85337,p_85472,2.8000000000000025,c,p,85337,85472
Subarea2,c_85629,p_85472,4.540000000000001,c,p,85629,85472
Subarea2,c_85631,p_85472,1.9600000000000015,c,p,85631,85472
Subarea2,c_85632,c_85633,1.5600000000000014,c,c,85632,85633
Subarea2,c_86222,c_85927,283.64,c,c,86222,85927
Subarea2,p_85634,c_85927,0.44,p,c,85634,85927
Subarea2,c_85633,c_85928,3.160000000000003,c,c,85633,85928
Subarea2,c_85927,c_85928,285.19,c,c,85927,85928
Subarea2,p_85472,c_85928,124.60000000000007,p,c,85472,85928
Subarea2,p_85736,c_85928,2.85,p,c,85736,85928
Subarea2,c_85928,c_85929,417.2500000000001,c,c,85928,85929
Subarea2,p_85565,c_85929,1.48,p,c,85565,85929
Subarea2,p_85900,c_86225,0.12,p,c,85900,86225
Subarea2,c_85929,c_85930,420.33000000000015,c,c,85929,85930
Subarea2,c_86225,c_85930,1.120000000000001,c,c,86225,85930
Subarea2,p_85864,c_85930,2.98,p,c,85864,85930
Subarea2,c_85930,c_85931,426.5300000000002,c,c,85930,85931
Subarea2,c_85931,p_85807,428.4000000000002,c,p,85931,85807
Subarea2,p_85807,c_86227,431.1400000000002,p,c,85807,86227
Subarea2,c_86227,c_86228,433.06000000000023,c,c,86227,86228
Subarea2,p_85773,c_86228,0.01,p,c,85773,86228
Subarea2,c_86228,c_86229,435.0700000000002,c,c,86228,86229
Subarea2,c_86522,c_86523,2.330000000000002,c,c,86522,86523
Subarea2,p_85860,c_86523,0.01,p,c,85860,86523
Subarea2,c_86229,c_86524,436.5800000000002,c,c,86229,86524
Subarea2,c_86523,c_86524,3.9900000000000033,c,c,86523,86524
Subarea2,p_85921,c_86524,0.14,p,c,85921,86524
Subarea2,p_85925,c_86524,0.71,p,c,85925,86524
Subarea2,p_85929,c_86524,0.01,p,c,85929,86524
Subarea2,c_86524,c_86819,444.2300000000002,c,c,86524,86819
Subarea2,c_86525,c_86820,3.0900000000000025,c,c,86525,86820
Subarea2,p_86661,c_87113,2.13,p,c,86661,87113
Subarea2,c_86819,c_87114,446.8700000000002,c,c,86819,87114
Subarea2,c_86820,c_86821,6.670000000000005,c,c,86820,86821
Subarea2,c_87113,c_87114,4.290000000000002,c,c,87113,87114
Subarea2,c_87408,c_87409,1.180000000000001,c,c,87408,87409
Subarea2,p_86658,c_87409,0.01,p,c,86658,87409
Subarea2,p_86697,c_87705,0.01,p,c,86697,87705
Subarea2,p_86707,c_87705,0.01,p,c,86707,87705
Subarea2,p_86766,c_87705,0.16,p,c,86766,87705
Subarea2,p_86863,c_87409,1.82,p,c,86863,87409
Subarea2,c_86821,c_86822,10.31000000000001,c,c,86821,86822
Subarea2,c_87114,p_86723,452.7000000000002,c,p,87114,86723
Subarea2,c_87409,p_86723,4.450000000000002,c,p,87409,86723
Subarea2,c_87705,p_86723,1.9900000000000015,c,p,87705,86723
Subarea2,c_86822,c_86823,11.480000000000011,c,c,86822,86823
Subarea2,c_87116,c_87117,3.0600000000000027,c,c,87116,87117
Subarea2,p_86116,c_86823,1.59,p,c,86116,86823
Subarea2,p_86117,c_86823,0.31,p,c,86117,86823
Subarea2,p_86723,c_87411,469.1500000000002,p,c,86723,87411
Subarea2,c_86823,c_87118,15.380000000000013,c,c,86823,87118
Subarea2,c_87117,c_87118,6.970000000000007,c,c,87117,87118
Subarea2,c_87411,c_87412,472.0500000000002,c,c,87411,87412
Subarea2,p_87043,c_88003,0.55,p,c,87043,88003
Subarea2,p_87317,c_87707,10.23,p,c,87317,87707
Subarea2,c_87118,c_87119,25.850000000000023,c,c,87118,87119
Subarea2,c_87412,c_87413,475.4700000000002,c,c,87412,87413
Subarea2,c_87707,p_87028,12.740000000000002,c,p,87707,87028
Subarea2,c_88003,p_87028,2.2400000000000015,c,p,88003,87028
Subarea2,c_87119,c_87414,28.010000000000026,c,c,87119,87414
Subarea2,c_87413,c_87414,478.3500000000002,c,c,87413,87414
Subarea2,p_87028,c_87414,24.92,p,c,87028,87414
Subarea2,c_87414,c_87415,533.7800000000002,c,c,87414,87415
Subarea2,c_87415,c_87416,536.7200000000003,c,c,87415,87416
Subarea2,p_86893,c_87711,0.33,p,c,86893,87711
Subarea2,p_86978,c_87416,5.71,p,c,86978,87416
Subarea2,c_87416,c_87417,545.1700000000003,c,c,87416,87417
Subarea2,c_87711,c_87712,1.400000000000001,c,c,87711,87712
Subarea2,c_87417,c_87418,548.8100000000003,c,c,87417,87418
Subarea2,c_87712,c_87713,2.9600000000000026,c,c,87712,87713
Subarea2,p_87050,c_87713,7.64,p,c,87050,87713
Subarea2,c_86242,c_86537,3.150000000000003,c,c,86242,86537
Subarea2,c_87418,c_87123,552.5600000000003,c,c,87418,87123
Subarea2,c_87713,c_87714,14.280000000000005,c,c,87713,87714
Subarea2,c_88008,c_88009,3.710000000000003,c,c,88008,88009
Subarea2,c_89486,c_89191,1.2600000000000011,c,c,89486,89191
Subarea2,c_86536,p_86402,2.440000000000002,c,p,86536,86402
Subarea2,c_86537,p_86402,6.420000000000006,c,p,86537,86402
Subarea2,c_87123,c_87124,554.4900000000002,c,c,87123,87124
Subarea2,c_87419,c_87124,3.8200000000000034,c,c,87419,87124
Subarea2,c_87714,c_87715,18.000000000000007,c,c,87714,87715
Subarea2,c_88009,c_88010,7.710000000000006,c,c,88009,88010
Subarea2,c_88304,c_88305,2.950000000000003,c,c,88304,88305
Subarea2,c_88895,c_88600,1.9100000000000017,c,c,88895,88600
Subarea2,c_89191,c_88896,4.850000000000005,c,c,89191,88896
Subarea2,c_89487,c_89192,3.2900000000000027,c,c,89487,89192
Subarea2,p_86073,c_86830,2.22,p,c,86073,86830
Subarea2,c_86830,c_87125,4.740000000000002,c,c,86830,87125
Subarea2,c_87124,c_87125,561.1000000000003,c,c,87124,87125
Subarea2,c_87420,c_87125,3.6600000000000033,c,c,87420,87125
Subarea2,c_87715,c_87716,21.68000000000001,c,c,87715,87716
Subarea2,c_88010,c_88011,11.48000000000001,c,c,88010,88011
Subarea2,c_88305,c_88306,6.770000000000007,c,c,88305,88306
Subarea2,c_88600,c_88601,4.800000000000004,c,c,88600,88601
Subarea2,c_88896,c_88601,8.410000000000007,c,c,88896,88601
Subarea2,c_89192,c_88897,6.870000000000006,c,c,89192,88897
Subarea2,c_89782,c_89783,3.220000000000003,c,c,89782,89783
Subarea2,c_90372,c_90077,1.7600000000000016,c,c,90372,90077
Subarea2,p_86402,c_87127,14.360000000000008,p,c,86402,87127
Subarea2,p_86433,c_87127,0.01,p,c,86433,87127
Subarea2,p_86441,c_87127,0.02,p,c,86441,87127
Subarea2,p_87391,c_88306,1.21,p,c,87391,88306
Subarea2,c_87125,p_86948,573.0400000000002,c,p,87125,86948
Subarea2,c_87127,p_86948,16.06000000000001,c,p,87127,86948
Subarea2,c_87421,p_86948,1.4000000000000012,c,p,87421,86948
Subarea2,c_87428,c_87427,1.4200000000000013,c,c,87428,87427
Subarea2,c_87716,c_87717,25.110000000000014,c,c,87716,87717
Subarea2,c_88011,c_88012,14.990000000000013,c,c,88011,88012
Subarea2,c_88306,c_88307,11.080000000000009,c,c,88306,88307
Subarea2,c_88601,c_88602,16.690000000000015,c,c,88601,88602
Subarea2,c_88897,c_88602,10.820000000000011,c,c,88897,88602
Subarea2,c_89783,c_89784,6.190000000000005,c,c,89783,89784
Subarea2,c_90077,c_90078,3.2700000000000027,c,c,90077,90078
Subarea2,c_90373,c_90078,2.8500000000000023,c,c,90373,90078
Subarea2,c_90667,c_90668,1.190000000000001,c,c,90667,90668
Subarea2,p_86922,c_88018,0.01,p,c,86922,88018
Subarea2,p_86940,c_88018,0.01,p,c,86940,88018
Subarea2,p_86965,c_88018,0.01,p,c,86965,88018
Subarea2,c_87132,c_87131,3.4700000000000033,c,c,87132,87131
Subarea2,c_87427,p_87085,4.660000000000004,c,p,87427,87085
Subarea2,c_87717,c_87718,26.340000000000014,c,c,87717,87718
Subarea2,c_87722,p_87085,1.110000000000001,c,p,87722,87085
Subarea2,c_87723,p_87085,3.380000000000003,c,p,87723,87085
Subarea2,c_88012,c_88013,18.590000000000018,c,c,88012,88013
Subarea2,c_88018,p_87085,2.780000000000002,c,p,88018,87085
Subarea2,c_88307,c_88308,14.660000000000013,c,c,88307,88308
Subarea2,c_88602,c_88603,31.25000000000003,c,c,88602,88603
Subarea2,c_88898,c_88603,3.860000000000003,c,c,88898,88603
Subarea2,c_89784,c_89489,9.810000000000008,c,c,89784,89489
Subarea2,c_90078,c_90079,9.020000000000007,c,c,90078,90079
Subarea2,c_90374,c_90079,3.6400000000000032,c,c,90374,90079
Subarea2,c_90668,c_90669,3.0500000000000025,c,c,90668,90669
Subarea2,p_86475,c_87423,0.01,p,c,86475,87423
Subarea2,p_86625,c_87423,0.01,p,c,86625,87423
Subarea2,p_86637,c_87423,0.01,p,c,86637,87423
Subarea2,p_86948,c_87423,605.8500000000003,p,c,86948,87423
Subarea2,p_88018,c_89194,2.49,p,c,88018,89194
Subarea2,c_86835,c_87130,2.5100000000000025,c,c,86835,87130
Subarea2,c_87131,c_87130,4.860000000000005,c,c,87131,87130
Subarea2,c_87423,c_87424,607.7200000000003,c,c,87423,87424
Subarea2,c_87718,c_87719,28.520000000000017,c,c,87718,87719
Subarea2,c_88013,c_88014,20.85000000000002,c,c,88013,88014
Subarea2,c_88308,c_88309,18.350000000000016,c,c,88308,88309
Subarea2,c_88603,c_88604,38.960000000000036,c,c,88603,88604
Subarea2,c_88899,c_88604,3.220000000000003,c,c,88899,88604
Subarea2,c_89194,c_89195,5.900000000000003,c,c,89194,89195
Subarea2,c_89489,c_89490,12.20000000000001,c,c,89489,89490
Subarea2,c_89785,c_89490,4.0000000000000036,c,c,89785,89490
Subarea2,c_90079,c_90080,16.510000000000012,c,c,90079,90080
Subarea2,c_90375,c_90080,3.710000000000003,c,c,90375,90080
Subarea2,c_90669,c_90670,6.600000000000006,c,c,90669,90670
Subarea2,p_86715,c_87424,0.88,p,c,86715,87424
Subarea2,p_87085,c_87130,22.410000000000007,p,c,87085,87130
Subarea2,p_87495,c_88604,0.78,p,c,87495,88604
Subarea2,p_88494,c_90670,0.24,p,c,88494,90670
Subarea2,c_87130,c_87425,31.850000000000016,c,c,87130,87425
Subarea2,c_87424,c_87425,610.2400000000002,c,c,87424,87425
Subarea2,c_87719,c_87720,32.130000000000024,c,c,87719,87720
Subarea2,c_88014,c_88015,24.630000000000024,c,c,88014,88015
Subarea2,c_88309,c_88310,21.96000000000002,c,c,88309,88310
Subarea2,c_88604,c_88605,46.37000000000005,c,c,88604,88605
Subarea2,c_88900,c_88605,3.490000000000003,c,c,88900,88605
Subarea2,c_89195,c_89196,9.390000000000006,c,c,89195,89196
Subarea2,c_89490,c_89491,20.19000000000002,c,c,89490,89491
Subarea2,c_89786,c_89491,3.770000000000003,c,c,89786,89491
Subarea2,c_90080,c_90081,24.17000000000002,c,c,90080,90081
Subarea2,c_90376,c_90081,3.5900000000000034,c,c,90376,90081
Subarea2,c_90670,c_90671,10.19000000000001,c,c,90670,90671
Subarea2,p_86832,c_87425,2.94,p,c,86832,87425
Subarea2,p_87242,c_88310,0.01,p,c,87242,88310
Subarea2,c_87425,p_88305,648.0800000000003,c,p,87425,88305
Subarea2,c_87720,p_88305,34.020000000000024,c,p,87720,88305
Subarea2,c_88015,p_88305,26.160000000000025,c,p,88015,88305
Subarea2,c_88310,p_88305,23.56000000000002,c,p,88310,88305
Subarea2,c_88605,p_88305,53.35000000000005,c,p,88605,88305
Subarea2,c_88606,p_88305,2.8300000000000027,c,p,88606,88305
Subarea2,c_88901,p_88305,2.910000000000003,c,p,88901,88305
Subarea2,c_89196,p_88305,11.230000000000008,c,p,89196,88305
Subarea2,c_89491,p_88305,27.210000000000026,c,p,89491,88305
Subarea2,c_89787,p_88305,1.5200000000000014,c,p,89787,88305
Subarea2,c_90081,p_88305,31.400000000000027,c,p,90081,88305
Subarea2,c_90082,p_88305,1.2800000000000011,c,p,90082,88305
Subarea2,c_90377,c_90378,3.3700000000000028,c,c,90377,90378
Subarea2,c_90671,c_90672,13.000000000000012,c,c,90671,90672
Subarea2,c_90378,c_90379,5.940000000000005,c,c,90378,90379
Subarea2,c_90672,c_90673,16.180000000000014,c,c,90672,90673
Subarea2,p_88305,c_90379,884.4200000000004,p,c,88305,90379
Subarea2,c_90379,c_90380,892.6300000000005,c,c,90379,90380
Subarea2,c_90673,c_90674,19.930000000000017,c,c,90673,90674
Subarea2,c_90380,c_90675,895.1200000000005,c,c,90380,90675
Subarea2,c_90674,c_90675,23.56000000000002,c,c,90674,90675
Subarea2,c_90675,c_90676,922.2800000000005,c,c,90675,90676
Subarea2,c_90382,c_90383,2.320000000000002,c,c,90382,90383
Subarea2,c_90676,c_90677,925.0600000000005,c,c,90676,90677
Subarea2,c_90383,c_90384,4.950000000000005,c,c,90383,90384
Subarea2,c_90677,c_90678,927.4600000000005,c,c,90677,90678
Subarea2,p_88263,c_90384,3.73,p,c,88263,90384
Subarea2,c_90384,c_90385,11.660000000000007,c,c,90384,90385
Subarea2,c_90678,c_90679,930.2400000000005,c,c,90678,90679
Subarea2,c_90385,c_90386,15.08000000000001,c,c,90385,90386
Subarea2,c_90679,c_90680,933.9800000000005,c,c,90679,90680
Subarea2,c_90386,c_90681,16.750000000000014,c,c,90386,90681
