coarse_cell_id	landuse	restored_ha	biodiversity	existing_nature_contact_edges
27366	OpenWetRich	3.53000000	299.99135498	0.00000000
27367	OpenWetRich	3.79000000	312.25490418	0.00000000
27368	OpenWetRich	3.96000000	427.01671624	0.00000000
27369	OpenWetRich	3.89000000	417.12500042	0.00000000
27370	OpenWetRich	3.90000000	359.53406456	0.00000000
27371	OpenWetRich	3.94000000	396.73137274	0.00000000
27372	OpenWetRich	3.94000000	350.70151799	0.00000000
27373	OpenWetRich	3.76000000	207.67656444	0.00000000
27397	OpenWetRich	2.86000000	125.80367593	0.00000000
27422	OpenWetRich	3.48000000	275.93966672	3.00000000
27423	OpenWetRich	3.19000000	243.25670199	0.00000000
27424	OpenWetRich	1.66000000	110.49254886	1.00000000
27425	OpenWetRich	1.44000000	87.87380099	2.00000000
27651	OpenWetRich	1.29000000	244.59510917	0.00000000
27652	OpenWetRich	3.55000000	695.65818179	0.00000000
27653	OpenWetRich	3.10000000	479.41549625	27.00000000
27654	OpenWetRich	1.65000000	212.11318877	44.00000000
27655	OpenWetRich	1.64000000	194.29204506	22.00000000
27656	OpenWetRich	3.43000000	312.03302886	19.00000000
27657	OpenWetRich	1.22000000	31.38940952	14.00000000
27659	OpenWetRich	2.48000000	161.87120873	0.00000000
27660	OpenWetRich	3.83000000	315.68418117	0.00000000
27661	OpenWetRich	3.93000000	353.40599414	0.00000000
27662	OpenWetRich	4.00000000	390.19747147	0.00000000
27663	OpenWetRich	4.00000000	309.98419726	0.00000000
27664	OpenWetRich	3.91000000	247.87732918	0.00000000
27665	OpenWetRich	3.88000000	224.22099500	0.00000000
27678	OpenWetRich	1.64000000	44.27051322	1.00000000
27681	OpenWetRich	1.69000000	87.74441751	0.00000000
27687	OpenWetRich	2.40000000	167.96620493	22.00000000
27688	OpenWetRich	2.83000000	251.54173073	25.00000000
27692	OpenWetRich	1.10000000	61.44854430	0.00000000
27696	OpenWetRich	3.39000000	71.23811237	17.00000000
27697	OpenWetRich	1.30000000	28.31916002	22.00000000
27710	OpenWetRich	1.02000000	27.96486759	20.00000000
27711	OpenWetRich	1.70000000	32.09059957	22.00000000
27942	OpenWetRich	2.63000000	342.86230946	17.00000000
27943	OpenWetRich	1.22000000	187.13902697	0.00000000
27944	OpenWetRich	1.72000000	289.71531685	0.00000000
27946	OpenWetRich	1.21000000	215.80814130	0.00000000
27947	OpenWetRich	1.72000000	328.30202814	4.00000000
27948	OpenWetRich	1.65000000	243.35095240	5.00000000
27949	OpenWetRich	1.32000000	158.80858951	26.00000000
27954	OpenWetRich	1.61000000	93.39859433	9.00000000
27955	OpenWetRich	2.62000000	167.48321985	3.00000000
27956	OpenWetRich	3.77000000	316.84446503	0.00000000
27957	OpenWetRich	3.79000000	295.90250727	0.00000000
27971	OpenWetRich	1.46000000	11.30992606	2.00000000
27973	OpenWetRich	1.32000000	37.52601634	0.00000000
27974	OpenWetRich	3.59000000	188.58453135	0.00000000
27975	OpenWetRich	3.97000000	213.75257752	0.00000000
27976	OpenWetRich	3.58000000	191.54531390	0.00000000
27981	OpenWetRich	2.45000000	333.26978362	34.00000000
27982	OpenWetRich	3.82000000	338.51080724	0.00000000
27983	OpenWetRich	2.01000000	154.59036496	14.00000000
27986	OpenWetRich	2.02000000	193.79205846	4.00000000
27987	OpenWetRich	2.63000000	193.26651864	0.00000000
27993	OpenWetRich	1.73000000	47.93311234	10.00000000
28002	OpenWetRich	1.76000000	23.32475060	20.00000000
28003	OpenWetRich	1.77000000	31.73545474	16.00000000
28004	OpenWetRich	3.09000000	66.54186296	19.00000000
28005	OpenWetRich	2.64000000	77.08994152	1.00000000
28006	OpenWetRich	3.11000000	75.79167961	0.00000000
28007	OpenWetRich	1.99000000	54.74374644	26.00000000
28008	OpenWetRich	2.63000000	123.72268432	10.00000000
28009	OpenWetRich	3.11000000	254.46223406	27.00000000
28016	OpenWetRich	2.45000000	219.76514240	24.00000000
28017	OpenWetRich	2.81000000	257.00110492	0.00000000
28236	OpenWetRich	3.06000000	421.10888431	25.00000000
28237	OpenWetRich	3.04000000	391.82535733	5.00000000
28238	OpenWetRich	1.35000000	205.88771312	0.00000000
28251	OpenWetRich	2.70000000	184.92503775	0.00000000
28266	OpenWetRich	1.02000000	29.19745185	1.00000000
28267	OpenWetRich	1.95000000	79.27951298	0.00000000
28268	OpenWetRich	3.60000000	143.81629434	0.00000000
28269	OpenWetRich	3.95000000	207.99473167	0.00000000
28270	OpenWetRich	3.78000000	215.35116396	0.00000000
28271	OpenWetRich	3.72000000	219.61076001	0.00000000
28273	OpenWetRich	1.16000000	153.59278927	24.00000000
28274	OpenWetRich	2.70000000	323.18407592	22.00000000
28275	OpenWetRich	3.53000000	510.36299186	10.00000000
28276	OpenWetRich	3.38000000	547.38745026	0.00000000
28277	OpenWetRich	3.20000000	326.85888132	0.00000000
28278	OpenWetRich	1.09000000	110.82617434	0.00000000
28280	OpenWetRich	1.57000000	145.36175506	9.00000000
28281	OpenWetRich	2.99000000	261.58459482	6.00000000
28282	OpenWetRich	3.54000000	265.50568905	0.00000000
28288	OpenWetRich	1.40000000	46.90380083	0.00000000
28289	OpenWetRich	2.57000000	113.28261066	19.00000000
28290	OpenWetRich	1.81000000	80.37603023	17.00000000
28292	OpenWetRich	3.71000000	116.64758450	12.00000000
28293	OpenWetRich	2.22000000	15.48077863	23.00000000
28294	OpenWetRich	3.20000000	20.39128590	7.00000000
28300	OpenWetRich	2.00000000	59.69497206	21.00000000
28303	OpenWetRich	1.98000000	82.31321681	10.00000000
28305	OpenWetRich	1.29000000	74.31817030	0.00000000
28306	OpenWetRich	1.39000000	87.63112067	5.00000000
28311	OpenWetRich	1.72000000	149.04529071	0.00000000
28312	OpenWetRich	1.34000000	107.92409126	0.00000000
28560	OpenWetRich	1.39000000	55.08974675	0.00000000
28561	OpenWetRich	3.85000000	162.27517739	0.00000000
28562	OpenWetRich	3.16000000	143.78216832	0.00000000
28563	OpenWetRich	3.19000000	137.96311032	0.00000000
28564	OpenWetRich	3.80000000	165.25523406	0.00000000
28565	OpenWetRich	3.70000000	211.96894822	0.00000000
28566	OpenWetRich	3.59000000	206.24183246	0.00000000
28567	OpenWetRich	2.19000000	137.82026312	12.00000000
28568	OpenWetRich	1.86000000	199.73681003	6.00000000
28569	OpenWetRich	2.99000000	312.58629737	0.00000000
28570	OpenWetRich	3.10000000	419.01021371	0.00000000
28571	OpenWetRich	3.70000000	354.61523152	0.00000000
28572	OpenWetRich	2.41000000	173.07058574	0.00000000
28574	OpenWetRich	3.51000000	386.08138570	0.00000000
28575	OpenWetRich	3.65000000	263.15378537	0.00000000
28576	OpenWetRich	1.90000000	113.45215340	0.00000000
28577	OpenWetRich	2.34000000	147.11493019	0.00000000
28592	OpenWetRich	1.34000000	13.79349238	10.00000000
28601	OpenWetRich	3.33000000	429.75036606	4.00000000
28602	OpenWetRich	2.51000000	391.30159835	23.00000000
28606	OpenWetRich	3.23000000	167.58450757	0.00000000
28607	OpenWetRich	1.90000000	109.89277761	0.00000000
28850	OpenWetRich	2.21000000	4.02230601	11.00000000
28853	OpenWetRich	1.99000000	80.51880854	0.00000000
28854	OpenWetRich	3.58000000	161.77687995	0.00000000
28855	OpenWetRich	3.66000000	173.25613915	0.00000000
28856	OpenWetRich	3.99000000	182.85101305	0.00000000
28857	OpenWetRich	3.59000000	143.21509140	0.00000000
28858	OpenWetRich	2.84000000	125.46653309	26.00000000
28859	OpenWetRich	3.81000000	159.37763752	0.00000000
28860	OpenWetRich	3.85000000	146.57811286	0.00000000
28861	OpenWetRich	1.15000000	26.79397901	0.00000000
28862	OpenWetRich	2.50000000	59.98702605	0.00000000
28864	OpenWetRich	1.87000000	100.71032003	0.00000000
28865	OpenWetRich	3.17000000	207.42062904	0.00000000
28866	OpenWetRich	2.75000000	155.97966690	0.00000000
28867	OpenWetRich	1.94000000	104.32404996	0.00000000
28869	OpenWetRich	1.16000000	115.74375211	0.00000000
28891	OpenWetRich	1.34000000	44.68917678	0.00000000
28892	OpenWetRich	1.44000000	38.93509775	12.00000000
29099	OpenWetRich	1.93000000	366.79901617	77.00000000
29100	OpenWetRich	1.24000000	243.37098272	19.00000000
29137	OpenWetRich	2.84000000	237.02324663	4.00000000
29147	OpenWetRich	3.66000000	166.95750838	0.00000000
29148	OpenWetRich	2.56000000	166.31019747	0.00000000
29149	OpenWetRich	3.87000000	332.93001849	0.00000000
29150	OpenWetRich	3.22000000	275.71658005	0.00000000
29151	OpenWetRich	2.30000000	132.19503336	0.00000000
29153	OpenWetRich	1.92000000	137.48672007	19.00000000
29154	OpenWetRich	3.92000000	169.45268364	1.00000000
29155	OpenWetRich	2.55000000	101.44525245	0.00000000
29159	OpenWetRich	1.26000000	28.60680407	0.00000000
29187	OpenWetRich	1.02000000	15.97711173	0.00000000
29389	OpenWetRich	1.66000000	403.66702221	0.00000000
29390	OpenWetRich	3.11000000	781.86178954	11.00000000
29393	OpenWetRich	1.74000000	449.51982743	55.00000000
29394	OpenWetRich	3.84000000	845.39767040	19.00000000
29395	OpenWetRich	2.57000000	530.78333660	0.00000000
29428	OpenWetRich	1.08000000	104.06962188	1.00000000
29442	OpenWetRich	3.85000000	245.99403410	0.00000000
29443	OpenWetRich	2.42000000	207.22840372	0.00000000
29444	OpenWetRich	3.20000000	314.19769896	1.00000000
29445	OpenWetRich	1.93000000	240.28844050	20.00000000
29447	OpenWetRich	2.93000000	601.06162657	30.00000000
29448	OpenWetRich	2.28000000	414.19606823	0.00000000
29449	OpenWetRich	1.57000000	137.15649309	0.00000000
29450	OpenWetRich	2.72000000	102.48268083	0.00000000
29683	OpenWetRich	1.29000000	280.13667041	0.00000000
29684	OpenWetRich	3.63000000	920.81718659	5.00000000
29685	OpenWetRich	2.91000000	836.57052833	57.00000000
29687	OpenWetRich	1.99000000	508.13570149	48.00000000
29688	OpenWetRich	3.59000000	863.18046254	24.00000000
29689	OpenWetRich	3.32000000	655.89982740	22.00000000
29690	OpenWetRich	3.21000000	613.93084397	57.00000000
29691	OpenWetRich	1.38000000	292.25779691	81.00000000
29723	OpenWetRich	3.82000000	429.60646337	0.00000000
29724	OpenWetRich	3.69000000	526.64572967	1.00000000
29737	OpenWetRich	3.92000000	306.08934716	0.00000000
29738	OpenWetRich	3.38000000	339.56408865	7.00000000
29739	OpenWetRich	1.43000000	174.63213882	19.00000000
29741	OpenWetRich	3.56000000	952.39659912	7.00000000
29742	OpenWetRich	3.19000000	811.85018930	0.00000000
29743	OpenWetRich	2.71000000	597.20264830	0.00000000
29744	OpenWetRich	3.04000000	519.51100919	0.00000000
29745	OpenWetRich	1.69000000	92.76400636	0.00000000
29785	OpenWetRich	1.55000000	39.08868285	4.00000000
29978	OpenWetRich	3.12000000	680.75801825	24.00000000
29979	OpenWetRich	3.28000000	786.62508346	7.00000000
29981	OpenWetRich	2.49000000	731.12556397	61.00000000
29982	OpenWetRich	2.85000000	643.17250710	45.00000000
30018	OpenWetRich	2.32000000	248.38899772	12.00000000
30019	OpenWetRich	2.83000000	378.99371447	0.00000000
30022	OpenWetRich	1.24000000	134.10842797	0.00000000
30023	OpenWetRich	3.33000000	221.25553035	5.00000000
30024	OpenWetRich	2.63000000	99.45272104	2.00000000
30025	OpenWetRich	1.18000000	56.94832175	0.00000000
30026	OpenWetRich	3.04000000	146.38267508	0.00000000
30032	OpenWetRich	3.63000000	369.00805944	16.00000000
30033	OpenWetRich	1.32000000	209.82410770	24.00000000
30035	OpenWetRich	1.73000000	584.53648059	22.00000000
30036	OpenWetRich	1.89000000	608.86669543	0.00000000
30079	OpenWetRich	1.75000000	45.23551047	53.00000000
30080	OpenWetRich	1.75000000	47.72960901	0.00000000
30272	OpenWetRich	3.22000000	518.94101471	23.00000000
30273	OpenWetRich	1.04000000	223.74760568	19.00000000
30274	OpenWetRich	1.19000000	270.77687890	25.00000000
30275	OpenWetRich	2.69000000	649.36474403	65.00000000
30276	OpenWetRich	1.69000000	441.95216036	0.00000000
30278	OpenWetRich	2.18000000	351.39106728	10.00000000
30279	OpenWetRich	1.41000000	229.86471824	47.00000000
30315	OpenWetRich	1.16000000	96.94765214	0.00000000
30317	OpenWetRich	1.16000000	87.22462294	16.00000000
30318	OpenWetRich	3.16000000	221.63082460	6.00000000
30319	OpenWetRich	3.74000000	228.99125435	0.00000000
30320	OpenWetRich	3.63000000	381.74882129	0.00000000
30321	OpenWetRich	3.68000000	395.21688714	0.00000000
30322	OpenWetRich	3.76000000	317.74773709	0.00000000
30323	OpenWetRich	3.98000000	173.90051721	0.00000000
30324	OpenWetRich	3.98000000	175.52073259	0.00000000
30325	OpenWetRich	3.98000000	166.82465246	0.00000000
30326	OpenWetRich	3.78000000	294.30084769	0.00000000
30327	OpenWetRich	2.74000000	500.82662960	22.00000000
30362	OpenWetRich	3.56000000	3.37932569	19.00000000
30365	OpenWetRich	3.82000000	93.87093431	6.00000000
30366	OpenWetRich	3.08000000	73.06359916	23.00000000
30374	OpenWetRich	1.07000000	28.69998562	0.00000000
30375	OpenWetRich	1.34000000	47.24301868	0.00000000
30568	OpenWetRich	3.11000000	574.54285845	22.00000000
30569	OpenWetRich	2.90000000	590.96785244	78.00000000
30610	OpenWetRich	2.99000000	295.32969421	0.00000000
30611	OpenWetRich	3.93000000	535.44667821	0.00000000
30612	OpenWetRich	2.50000000	340.44522593	0.00000000
30618	OpenWetRich	3.70000000	301.98676989	0.00000000
30619	OpenWetRich	3.67000000	246.98415014	0.00000000
30620	OpenWetRich	3.45000000	366.22670011	0.00000000
30621	OpenWetRich	3.21000000	640.67658903	0.00000000
30622	OpenWetRich	1.59000000	410.72138343	11.00000000
30657	OpenWetRich	2.73000000	2.59144920	39.00000000
30660	OpenWetRich	3.66000000	78.24609961	7.00000000
30860	OpenWetRich	1.65000000	188.45109057	0.00000000
30861	OpenWetRich	3.87000000	483.22918625	14.00000000
30863	OpenWetRich	2.37000000	334.40965279	34.00000000
30864	OpenWetRich	3.57000000	520.96472836	15.00000000
30904	OpenWetRich	1.87000000	167.42898551	16.00000000
30905	OpenWetRich	3.34000000	458.49765916	30.00000000
30906	OpenWetRich	3.11000000	466.22346196	24.00000000
30907	OpenWetRich	3.45000000	522.96271212	3.00000000
30912	OpenWetRich	3.04000000	361.76147505	0.00000000
30913	OpenWetRich	3.66000000	385.60756881	0.00000000
30914	OpenWetRich	3.78000000	456.69575006	0.00000000
30915	OpenWetRich	3.79000000	767.77707039	3.00000000
30916	OpenWetRich	3.38000000	893.47636000	0.00000000
30917	OpenWetRich	1.74000000	535.22332602	34.00000000
31156	OpenWetRich	1.40000000	277.05294213	25.00000000
31157	OpenWetRich	1.16000000	183.30513510	33.00000000
31165	OpenWetRich	1.04000000	144.60048714	14.00000000
31166	OpenWetRich	1.19000000	173.61617285	18.00000000
31167	OpenWetRich	1.86000000	285.27948909	10.00000000
31168	OpenWetRich	2.43000000	347.28871285	8.00000000
31198	OpenWetRich	2.36000000	182.93582179	1.00000000
31199	OpenWetRich	3.26000000	286.00864336	27.00000000
31200	OpenWetRich	3.17000000	423.11113326	33.00000000
31202	OpenWetRich	1.76000000	258.08141573	9.00000000
31203	OpenWetRich	3.53000000	456.78511680	0.00000000
31204	OpenWetRich	3.58000000	491.62123220	0.00000000
31205	OpenWetRich	3.92000000	474.13570373	0.00000000
31206	OpenWetRich	3.85000000	678.95681360	0.00000000
31207	OpenWetRich	3.63000000	740.43325745	0.00000000
31208	OpenWetRich	3.72000000	703.38193226	0.00000000
31209	OpenWetRich	2.98000000	516.37334794	10.00000000
31210	OpenWetRich	2.34000000	541.52223630	44.00000000
31451	OpenWetRich	3.12000000	710.86664662	18.00000000
31452	OpenWetRich	2.81000000	532.07403935	41.00000000
31453	OpenWetRich	2.98000000	432.91290116	15.00000000
31456	OpenWetRich	1.96000000	150.61742039	31.00000000
31494	OpenWetRich	2.26000000	291.71192278	0.00000000
31498	OpenWetRich	3.34000000	651.73488684	3.00000000
31499	OpenWetRich	3.85000000	949.08492581	0.00000000
31500	OpenWetRich	3.83000000	1142.60276246	0.00000000
31501	OpenWetRich	3.72000000	1102.53638002	0.00000000
31502	OpenWetRich	1.54000000	368.08851983	0.00000000
31503	OpenWetRich	1.80000000	379.73187755	14.00000000
31746	OpenWetRich	1.14000000	281.33467110	50.00000000
31747	OpenWetRich	1.54000000	306.26331179	7.00000000
31755	OpenWetRich	3.08000000	283.64333087	17.00000000
31794	OpenWetRich	3.37000000	818.57285042	0.00000000
31795	OpenWetRich	3.46000000	1093.68584024	16.00000000
31796	OpenWetRich	2.36000000	772.98548153	41.00000000
32048	OpenWetRich	1.18000000	116.93937115	42.00000000
32049	OpenWetRich	3.13000000	263.87677094	17.00000000
32091	OpenWetRich	3.10000000	1044.11826212	18.00000000
32092	OpenWetRich	1.74000000	616.86720460	0.00000000
32338	OpenWetRich	2.46000000	333.86712324	13.00000000
32339	OpenWetRich	1.90000000	228.14098958	24.00000000
32340	OpenWetRich	1.43000000	110.99534190	18.00000000
32341	OpenWetRich	1.91000000	140.53912422	17.00000000
32342	OpenWetRich	1.05000000	97.79672652	0.00000000
32629	OpenWetRich	2.10000000	248.24252551	18.00000000
32634	OpenWetRich	2.16000000	243.41406811	16.00000000
32635	OpenWetRich	2.76000000	218.59869162	15.00000000
32636	OpenWetRich	2.44000000	198.61877138	31.00000000
32637	OpenWetRich	1.72000000	165.37627424	12.00000000
32929	OpenWetRich	2.80000000	215.21414153	10.00000000
32930	OpenWetRich	2.02000000	124.70910579	59.00000000
32931	OpenWetRich	1.94000000	149.26297592	69.00000000
33218	OpenWetRich	1.57000000	85.83246141	0.00000000
33224	OpenWetRich	2.79000000	213.76626442	33.00000000
33513	OpenWetRich	2.07000000	123.19746536	0.00000000
33514	OpenWetRich	1.83000000	144.29273236	27.00000000
33519	OpenWetRich	1.87000000	126.45459300	28.00000000
33809	OpenWetRich	2.40000000	200.95868610	28.00000000
33810	OpenWetRich	1.78000000	134.65675212	8.00000000
34104	OpenWetRich	2.42000000	193.17829551	0.00000000
34404	OpenWetRich	2.89000000	125.03310524	21.00000000
34985	OpenWetRich	3.10000000	176.31438924	21.00000000
34991	OpenWetRich	1.86000000	108.49571556	28.00000000
35280	OpenWetRich	3.46000000	226.55445268	0.00000000
35286	OpenWetRich	3.58000000	412.13496358	18.00000000
35575	OpenWetRich	2.61000000	199.97841608	3.00000000
35876	OpenWetRich	3.39000000	470.52463667	28.00000000
35877	OpenWetRich	2.25000000	291.05260859	64.00000000
35878	OpenWetRich	3.05000000	395.44410688	7.00000000
36164	OpenWetRich	3.21000000	270.45268233	18.00000000
36165	OpenWetRich	1.04000000	95.99951528	77.00000000
36168	OpenWetRich	1.10000000	87.81241098	6.00000000
36171	OpenWetRich	3.67000000	493.13800669	48.00000000
36172	OpenWetRich	1.63000000	216.59442813	96.00000000
36173	OpenWetRich	2.49000000	290.92143013	59.00000000
36464	OpenWetRich	2.59000000	150.62065042	11.00000000
36465	OpenWetRich	3.69000000	285.20351456	0.00000000
36466	OpenWetRich	2.16000000	266.97046136	4.00000000
36467	OpenWetRich	1.79000000	210.31968417	27.00000000
36468	OpenWetRich	3.82000000	361.35343440	15.00000000
36469	OpenWetRich	2.40000000	133.75656196	65.00000000
36741	OpenWetRich	3.03000000	314.49831748	44.00000000
36743	OpenWetRich	3.30000000	369.87255889	31.00000000
36744	OpenWetRich	1.72000000	200.83320076	29.00000000
36751	OpenWetRich	2.56000000	139.41792192	7.00000000
36757	OpenWetRich	1.76000000	69.64687148	29.00000000
36761	OpenWetRich	1.24000000	23.28197945	30.00000000
36762	OpenWetRich	2.50000000	82.35975734	27.00000000
37037	OpenWetRich	2.81000000	296.70996085	57.00000000
37038	OpenWetRich	3.45000000	404.06297656	21.00000000
37039	OpenWetRich	3.83000000	562.47537593	11.00000000
37043	OpenWetRich	2.99000000	334.47168452	21.00000000
37044	OpenWetRich	1.65000000	149.21523241	29.00000000
37326	OpenWetRich	1.25000000	63.98426097	32.00000000
37327	OpenWetRich	2.89000000	146.96261972	53.00000000
37333	OpenWetRich	2.84000000	336.22734519	53.00000000
37334	OpenWetRich	2.73000000	453.47964911	39.00000000
37335	OpenWetRich	3.77000000	567.49749618	9.00000000
37336	OpenWetRich	3.34000000	421.00332499	17.00000000
37337	OpenWetRich	1.44000000	176.80093439	33.00000000
37623	OpenWetRich	3.25000000	218.18903708	25.00000000
37629	OpenWetRich	1.09000000	171.58307892	27.00000000
37630	OpenWetRich	1.20000000	180.49354018	40.00000000
37633	OpenWetRich	1.00000000	138.17795376	5.00000000
37634	OpenWetRich	1.06000000	97.50098314	23.00000000
37635	OpenWetRich	1.44000000	109.20363020	22.00000000
37928	OpenWetRich	3.15000000	320.50808285	29.00000000
38221	OpenWetRich	1.12000000	128.54130094	44.00000000
38222	OpenWetRich	3.57000000	283.04476240	25.00000000
38512	OpenWetRich	1.06000000	215.61366065	11.00000000
38515	OpenWetRich	1.65000000	245.03311909	65.00000000
39073	OpenWetRich	1.09000000	214.82352150	17.00000000
39368	OpenWetRich	3.06000000	542.29126439	8.00000000
39397	OpenWetRich	1.92000000	384.39246100	31.00000000
39665	OpenWetRich	2.10000000	481.97081615	23.00000000
39666	OpenWetRich	2.32000000	586.77687467	0.00000000
39667	OpenWetRich	2.73000000	637.84246509	0.00000000
39958	OpenWetRich	3.00000000	247.80064430	16.00000000
39959	OpenWetRich	2.52000000	373.86999412	9.00000000
39960	OpenWetRich	1.64000000	325.49255188	42.00000000
39961	OpenWetRich	1.00000000	203.57630340	48.00000000
39963	OpenWetRich	1.33000000	247.53002758	34.00000000
39964	OpenWetRich	3.06000000	564.10672673	21.00000000
39965	OpenWetRich	3.07000000	556.56106862	10.00000000
39966	OpenWetRich	3.70000000	706.35520468	7.00000000
39967	OpenWetRich	1.73000000	289.77046959	21.00000000
39968	OpenWetRich	1.15000000	116.27866250	15.00000000
39969	OpenWetRich	3.05000000	290.89071480	19.00000000
39989	OpenWetRich	1.51000000	217.26591941	26.00000000
40249	OpenWetRich	3.29000000	856.69967418	17.00000000
40250	OpenWetRich	2.15000000	272.77841787	4.00000000
40254	OpenWetRich	3.40000000	471.23284073	6.00000000
40255	OpenWetRich	1.77000000	355.01937029	40.00000000
40257	OpenWetRich	1.46000000	313.58082099	23.00000000
40263	OpenWetRich	3.09000000	448.17909105	39.00000000
40284	OpenWetRich	2.08000000	429.52628731	23.00000000
40544	OpenWetRich	2.38000000	666.75485700	13.00000000
40545	OpenWetRich	3.18000000	499.11527912	7.00000000
40549	OpenWetRich	1.99000000	260.59750195	15.00000000
40551	OpenWetRich	2.64000000	565.03173483	44.00000000
40556	OpenWetRich	1.36000000	263.99065191	38.00000000
40559	OpenWetRich	1.46000000	191.45674844	7.00000000
40577	OpenWetRich	1.28000000	416.19758018	5.00000000
40578	OpenWetRich	1.33000000	394.82330685	12.00000000
40579	OpenWetRich	2.34000000	574.17176125	3.00000000
40826	OpenWetRich	1.77000000	309.36340381	23.00000000
40828	OpenWetRich	1.02000000	120.67991580	17.00000000
40844	OpenWetRich	2.78000000	360.72610409	47.00000000
40845	OpenWetRich	3.68000000	612.18903913	24.00000000
40846	OpenWetRich	1.87000000	374.20475891	49.00000000
40848	OpenWetRich	2.31000000	464.69087862	53.00000000
40849	OpenWetRich	1.95000000	372.97130799	24.00000000
40850	OpenWetRich	1.29000000	252.18792239	10.00000000
40855	OpenWetRich	3.08000000	283.82569530	19.00000000
40872	OpenWetRich	1.58000000	484.29803725	0.00000000
40873	OpenWetRich	2.44000000	705.91856826	42.00000000
40874	OpenWetRich	3.72000000	917.42550747	0.00000000
41118	OpenWetRich	1.96000000	266.08119186	32.00000000
41119	OpenWetRich	2.48000000	539.70966430	24.00000000
41120	OpenWetRich	3.82000000	1028.95440633	0.00000000
41121	OpenWetRich	3.56000000	876.71660031	20.00000000
41124	OpenWetRich	1.52000000	245.50333374	41.00000000
41125	OpenWetRich	2.99000000	514.75367791	18.00000000
41140	OpenWetRich	2.59000000	334.53968591	17.00000000
41141	OpenWetRich	2.19000000	315.44238940	22.00000000
41150	OpenWetRich	2.35000000	455.91893745	27.00000000
41168	OpenWetRich	1.45000000	392.70059514	22.00000000
41412	OpenWetRich	2.95000000	434.01185937	16.00000000
41419	OpenWetRich	2.76000000	418.51042693	44.00000000
41420	OpenWetRich	1.14000000	197.16700103	0.00000000
41438	OpenWetRich	2.42000000	491.58714844	3.00000000
41439	OpenWetRich	2.73000000	512.23490828	23.00000000
41440	OpenWetRich	1.64000000	250.52492285	34.00000000
41442	OpenWetRich	1.51000000	209.40341526	24.00000000
41443	OpenWetRich	2.12000000	358.49194142	13.00000000
41444	OpenWetRich	2.28000000	506.72024356	28.00000000
41445	OpenWetRich	2.47000000	535.49480815	36.00000000
41446	OpenWetRich	3.58000000	668.57539150	0.00000000
41447	OpenWetRich	3.66000000	682.14209248	9.00000000
41448	OpenWetRich	2.59000000	403.69221352	28.00000000
41685	OpenWetRich	1.01000000	157.26953295	9.00000000
41707	OpenWetRich	3.74000000	570.23953920	19.00000000
41710	OpenWetRich	1.74000000	450.60482186	44.00000000
41711	OpenWetRich	2.65000000	671.33462308	6.00000000
41715	OpenWetRich	1.58000000	226.69461578	1.00000000
41736	OpenWetRich	3.51000000	279.74965970	21.00000000
41741	OpenWetRich	1.32000000	260.42325495	31.00000000
41742	OpenWetRich	2.86000000	640.25785247	22.00000000
41743	OpenWetRich	2.92000000	541.32869009	0.00000000
41744	OpenWetRich	1.85000000	248.17843275	20.00000000
41745	OpenWetRich	2.14000000	321.37362590	32.00000000
41746	OpenWetRich	3.25000000	474.95238018	10.00000000
41996	OpenWetRich	2.69000000	354.05793374	22.00000000
41997	OpenWetRich	3.38000000	243.38991357	14.00000000
41998	OpenWetRich	2.37000000	29.75145178	21.00000000
42001	OpenWetRich	1.75000000	84.82551824	33.00000000
42002	OpenWetRich	1.01000000	147.49513125	29.00000000
42010	OpenWetRich	2.08000000	310.83302939	8.00000000
42034	OpenWetRich	2.49000000	412.15492292	23.00000000
42036	OpenWetRich	3.88000000	785.46505285	2.00000000
42037	OpenWetRich	3.73000000	829.41734071	0.00000000
42038	OpenWetRich	2.60000000	471.87219377	12.00000000
42041	OpenWetRich	2.18000000	306.06236704	33.00000000
42042	OpenWetRich	3.40000000	499.25282532	13.00000000
42288	OpenWetRich	1.70000000	543.61620693	38.00000000
42289	OpenWetRich	2.03000000	554.79103720	43.00000000
42290	OpenWetRich	2.28000000	390.52664992	56.00000000
42291	OpenWetRich	1.75000000	233.09842424	7.00000000
42306	OpenWetRich	3.22000000	895.53482705	11.00000000
42315	OpenWetRich	1.74000000	209.86763419	13.00000000
42316	OpenWetRich	3.16000000	381.86558595	23.00000000
42317	OpenWetRich	3.90000000	460.94102291	11.00000000
42331	OpenWetRich	2.80000000	554.47405790	0.00000000
42332	OpenWetRich	2.87000000	446.60639803	14.00000000
42333	OpenWetRich	1.65000000	206.87766711	47.00000000
42338	OpenWetRich	2.80000000	476.78721076	33.00000000
42340	OpenWetRich	1.73000000	298.92759938	24.00000000
42344	OpenWetRich	1.81000000	372.99900423	5.00000000
42347	OpenWetRich	1.27000000	236.05360203	31.00000000
42583	OpenWetRich	1.56000000	504.82087362	6.00000000
42584	OpenWetRich	3.29000000	892.63311808	0.00000000
42601	OpenWetRich	1.14000000	307.54758274	0.00000000
42612	OpenWetRich	2.50000000	265.28188159	32.00000000
42634	OpenWetRich	2.46000000	473.70866361	53.00000000
42877	OpenWetRich	2.89000000	889.64369864	2.00000000
42878	OpenWetRich	3.68000000	979.95848893	21.00000000
42879	OpenWetRich	3.36000000	531.26562014	33.00000000
42903	OpenWetRich	2.08000000	396.54432715	51.00000000
42907	OpenWetRich	1.42000000	108.71611154	38.00000000
